source,target,source_label,type,target_label
CL:0002565,UBERON:0002506,iris pigment epithelial cell,located in,iris epithelium
CL:0002569,UBERON:0003422,mesenchymal stem cell of umbilical cord,located in,mesenchyme of umbilical cord
CL:0002573,UBERON:0000010,Schwann cell,located in,peripheral nervous system
CL:0002576,UBERON:0000121,perineurial cell,located in,perineurium
CL:0002579,UBERON:0003688,omentum preadipocyte,located in,omentum
CL:0002615,UBERON:0003688,adipocyte of omentum tissue,located in,omentum
CL:0002583,UBERON:0002072,subcutaneous preadipocyte,located in,hypodermis
CL:0002589,UBERON:0001529,smooth muscle cell of the brachiocephalic vasculature,located in,brachiocephalic artery
CL:0002590,UBERON:0000955,smooth muscle cell of the brain vasculature,located in,brain
CL:2000005,UBERON:0000955,brain macroglial cell,located in,brain
CL:2000043,UBERON:0000955,brain pericyte,located in,brain
CL:2000044,UBERON:0000955,brain microvascular endothelial cell,located in,brain
CL:0002598,UBERON:0002185,bronchial smooth muscle cell,located in,bronchus
CL:2000093,UBERON:0002185,bronchus fibroblast of lung,located in,bronchus
CL:0002602,UBERON:0004715,annulus pulposus cell,located in,annulus fibrosus disci intervertebralis
CL:0002603,UBERON:0002037,astrocyte of the cerebellum,located in,cerebellum
CL:0002606,UBERON:0002240,astrocyte of the spinal cord,located in,spinal cord
CL:1000073,UBERON:0002240,spinal cord radial glial cell,located in,spinal cord
CL:2000025,UBERON:0002240,spinal cord oligodendrocyte,located in,spinal cord
CL:0002617,UBERON:0000310,adipocyte of breast,located in,breast
CL:2000071,UBERON:0000310,mammary microvascular endothelial cell,located in,breast
CL:4006000,UBERON:0000310,fibroblast of breast,located in,breast
CL:0002621,UBERON:0001949,gingival epithelial cell,located in,gingival epithelium
CL:0002625,UBERON:0004813,seminiferous tubule epithelial cell,located in,seminiferous tubule epithelium
CL:0002634,UBERON:0009882,epithelial cell of anal column,located in,anal column
CL:0002656,UBERON:0001295,glandular cell of endometrium,located in,endometrium
CL:0002665,UBERON:0006725,otic fibrocyte,located in,spiral ligament
CL:0002673,UBERON:0000378,tongue muscle cell,located in,tongue muscle
CL:0002681,UBERON:0001225,kidney cortical cell,located in,cortex of kidney
CL:0005008,UBERON:0000054,macular hair cell,located in,macula
CL:0007004,UBERON:0002342,premigratory neural crest cell,located in,neural crest
CL:0007005,UBERON:0002328,notochordal cell,located in,notochord
CL:0007006,UBERON:0004880,chordamesodermal cell,located in,chordamesoderm
CL:0007011,UBERON:0002005,enteric neuron,located in,enteric nervous system
CL:4040002,UBERON:0002005,enteroglial cell,located in,enteric nervous system
CL:0007016,UBERON:0003059,adaxial cell,located in,presomitic mesoderm
CL:0011007,UBERON:0003059,paraxial cell,located in,presomitic mesoderm
CL:0008022,UBERON:0002062,endocardial cushion cell,located in,endocardial cushion
CL:0008026,UBERON:0003127,open tracheal system tracheocyte,located in,open tracheal system trachea
CL:0008033,UBERON:0002450,decidual pericyte,located in,decidua
CL:2000002,UBERON:0002450,decidual cell,located in,decidua
CL:0008035,UBERON:0010523,microcirculation associated smooth muscle cell,located in,microcirculatory vessel
CL:0008047,UBERON:0003718,intrafusal muscle fiber,located in,muscle spindle
CL:0009004,UBERON:0005388,retinal cell,located in,photoreceptor array
CL:0009007,UBERON:0001238,gastrointestinal tract (lamina propria) macrophage of small intestine,located in,lamina propria of small intestine
CL:0009022,UBERON:0001238,stromal cell of lamina propria of small intestine,located in,lamina propria of small intestine
CL:0009044,UBERON:0001238,lymphocyte of small intestine lamina propria,located in,lamina propria of small intestine
CL:0009008,UBERON:0011189,gastrointestinal tract (lamina propria) macrophage of large intestine,located in,lamina propria of large intestine
CL:0009018,UBERON:0011189,lymphocyte of large intestine lamina propria,located in,lamina propria of large intestine
CL:0009021,UBERON:0011189,stromal cell of lamina propria of large intestine,located in,lamina propria of large intestine
CL:0009011,UBERON:0013485,transit amplifying cell of colon,located in,crypt of Lieberkuhn of colon
CL:0009012,UBERON:0001241,transit amplifying cell of small intestine,located in,crypt of Lieberkuhn of small intestine
CL:0009017,UBERON:0001241,intestinal crypt stem cell of small intestine,located in,crypt of Lieberkuhn of small intestine
CL:0009013,UBERON:8410003,fetal hepatobiliary progenitor cell,located in,ductal plate
CL:0009016,UBERON:0001984,intestinal crypt stem cell of large intestine,located in,crypt of Lieberkuhn of large intestine
CL:0009019,UBERON:0009871,nephrogenic zone cell,located in,nephrogenic zone
CL:0009023,UBERON:0003454,small intestine Peyer's patch T cell,located in,small intestine Peyer's patch
CL:1000411,UBERON:0003454,endothelial cell of Peyer's patch,located in,small intestine Peyer's patch
CL:0009027,UBERON:0013486,transit amplifying cell of appendix,located in,crypt of Lieberkuhn of appendix
CL:0009028,UBERON:0013486,intestinal crypt stem cell of appendix,located in,crypt of Lieberkuhn of appendix
CL:0009031,UBERON:0001154,T cell of appendix,located in,vermiform appendix
CL:0009032,UBERON:0001154,B cell of appendix,located in,vermiform appendix
CL:0009033,UBERON:0001154,plasma cell of appendix,located in,vermiform appendix
CL:0009034,UBERON:0001154,dendritic cell of appendix,located in,vermiform appendix
CL:0009035,UBERON:0001154,stromal cell of lamina propria of vermiform appendix,located in,vermiform appendix
CL:0009036,UBERON:0001154,appendix macrophage,located in,vermiform appendix
CL:1000405,UBERON:0001154,epithelial cell of appendix,located in,vermiform appendix
CL:0009037,UBERON:0010420,lymph node mantle zone B cell,located in,lymph node germinal center mantle zone
CL:0009038,UBERON:0001155,colon macrophage,located in,colon
CL:1000280,UBERON:0001155,smooth muscle cell of colon,located in,colon
CL:0009040,UBERON:0007177,stromal cell of lamina propria of colon,located in,lamina propria of mucosa of colon
CL:0009045,UBERON:0009744,B cell of medullary sinus of lymph node,located in,lymph node medullary sinus
CL:0009046,UBERON:0009744,T cell of medullary sinus of lymph node,located in,lymph node medullary sinus
CL:0009047,UBERON:0009744,macrophage of medullary sinus of lymph node,located in,lymph node medullary sinus
CL:0009059,UBERON:0009744,plasma cell of medullary sinus of lymph node,located in,lymph node medullary sinus
CL:0009048,UBERON:8410050,anorectum macrophage,located in,anorectum
CL:0009050,UBERON:8410050,B cell of anorectum,located in,anorectum
CL:0009051,UBERON:8410050,T cell of anorectum,located in,anorectum
CL:0009052,UBERON:8410050,smooth muscle cell of anorectum,located in,anorectum
CL:0009053,UBERON:8410050,stromal cell of anorectum lamina propria,located in,anorectum
CL:0009054,UBERON:8410050,microfold cell of epithelium proper of anorectum,located in,anorectum
CL:0009055,UBERON:8410050,paneth cell of anorectum,located in,anorectum
CL:0009056,UBERON:8410050,transit amplifying cell of anorectum,located in,anorectum
CL:0009057,UBERON:8410050,anorectum goblet cell,located in,anorectum
CL:0009058,UBERON:8410050,enterocyte of anorectum,located in,anorectum
CL:0009061,UBERON:8410050,intestinal crypt stem cell of anorectum,located in,anorectum
CL:0009063,UBERON:8410050,enteroendocrine cell of anorectum,located in,anorectum
CL:0009065,UBERON:8410050,tuft cell of anorectum,located in,anorectum
CL:0009060,UBERON:8410065,marginal zone B cell of lymph node,located in,lymph node follicle marginal zone
CL:0009062,UBERON:0009039,germinal center T cell,located in,lymph node germinal center
CL:0009064,UBERON:8410066,lymph node paracortex T cell,located in,lymph node paracortex
CL:0009114,UBERON:8410066,monocytoid B cell,located in,lymph node paracortex
CL:0009066,UBERON:0000159,stratified squamous epithelial cell of anal canal,located in,anal canal
CL:0009070,UBERON:0003988,corticomedullary thymic epithelial cell,located in,thymus corticomedullary boundary
CL:0009071,UBERON:0003846,medullary thymic epithelial cell type 1,located in,thymus epithelium
CL:0009072,UBERON:0003846,medullary thymic epithelial cell type 2,located in,thymus epithelium
CL:0009073,UBERON:0003846,medullary thymic epithelial cell type 3,located in,thymus epithelium
CL:0009074,UBERON:0003846,medullary thymic epithelial cell type 4,located in,thymus epithelium
CL:0009075,UBERON:0003846,myo-medullary thymic epithelial cell,located in,thymus epithelium
CL:0009076,UBERON:0003846,neuro-medullary thymic epithelial cell,located in,thymus epithelium
CL:0009077,UBERON:0006936,subcapsular thymic epithelial cell,located in,thymus subcapsular epithelium
CL:0009079,UBERON:0004791,thymic fibroblast type 2,located in,thymus trabecula
CL:0009084,UBERON:0002451,epithelial cell of endometrial gland,located in,endometrial gland
CL:0009086,UBERON:0003456,endothelial cell of respiratory system lymphatic vessel,located in,respiratory system lymphatic vessel
CL:0009094,UBERON:0001639,endothelial cell of hepatic portal vein,located in,hepatic portal vein
CL:0009100,UBERON:0001279,hepatic portal fibroblast,located in,portal triad
CL:0009104,UBERON:8410053,B cell zone reticular cell,located in,lymph node germinal center dark zone
CL:0009112,UBERON:8410053,centroblast,located in,lymph node germinal center dark zone
CL:0009105,UBERON:0010417,T cell zone reticular cell,located in,lymph node T cell domain
CL:0009106,UBERON:0002007,medullary reticular cell,located in,medulla of lymph node
CL:0009110,UBERON:0002007,lymphatic endothelial cell of medulla ceiling,located in,medulla of lymph node
CL:0009107,UBERON:8410071,lymphatic endothelial cell of subcapsular sinus ceiling,located in,subcapsular sinus ceiling
CL:0009108,UBERON:8410072,lymphatic endothelial cell of subcapsular sinus floor,located in,subcapsular sinus floor
CL:0009109,UBERON:0002195,lymphatic endothelial cell of trabecula,located in,trabecula of lymph node
CL:0009111,UBERON:8410052,centrocyte,located in,lymph node germinal center light zone
CL:0009113,UBERON:0001744,T follicular regulatory cell,located in,lymphoid tissue
CL:0010000,UBERON:0005933,keratinized cell of hair follicle,located in,hair root sheath
CL:0010003,UBERON:0002299,epithelial cell of alveolus of lung,located in,alveolus of lung
CL:4028004,UBERON:0002299,alveolar type 1 fibroblast cell,located in,alveolus of lung
CL:4028006,UBERON:0002299,alveolar type 2 fibroblast cell,located in,alveolus of lung
CL:0010005,UBERON:0002353,atrioventricular bundle cell,located in,bundle of His
CL:0010007,UBERON:0004146,His-Purkinje system cell,located in,His-Purkinje system
CL:0010009,UBERON:0000019,camera-type eye photoreceptor cell,located in,camera-type eye
CL:0011019,UBERON:0002348,mesothelial cell of epicardium,located in,epicardium
CL:1000309,UBERON:0002348,epicardial adipocyte,located in,epicardium
CL:0011021,UBERON:0009015,fibroblast of upper back skin,located in,upper back skin
CL:0011022,UBERON:0001068,fibroblast of skin of back,located in,skin of back
CL:0011104,UBERON:0001791,interplexiform cell,located in,inner nuclear layer of retina
CL:0011108,UBERON:0000397,colon epithelial cell,located in,colonic epithelium
CL:0017001,UBERON:0004872,splanchnic mesodermal cell,located in,splanchnic layer of lateral plate mesoderm
CL:0017002,UBERON:0000428,prostate neuroendocrine cell,located in,prostate epithelium
CL:0017003,UBERON:0001335,epithelial cell of prostatic urethra,located in,prostatic urethra
CL:0019015,UBERON:0008946,lung parenchyma resident eosinophil,located in,lung parenchyma
CL:0019020,UBERON:0004822,extrahepatic cholangiocyte,located in,extrahepatic bile duct epithelium
CL:0019026,UBERON:8400006,periportal region hepatocyte,located in,liver lobule periportal region
CL:0019028,UBERON:8400007,midzonal region hepatocyte,located in,liver lobule centrilobular region
CL:0019029,UBERON:8400008,centrilobular region hepatocyte,located in,liver lobule midzonal region
CL:1000050,UBERON:0008906,lateral line nerve glial cell,located in,lateral line nerve
CL:1000090,UBERON:0005310,pronephric nephron tubule epithelial cell,located in,pronephric nephron tubule
CL:1000147,UBERON:0000946,cardiac valve cell,located in,cardiac valve
CL:1000217,UBERON:0004129,growth plate cartilage chondrocyte,located in,growth plate cartilage
CL:1000236,UBERON:2000175,posterior lateral line nerve glial cell,located in,posterior lateral line nerve
CL:1000239,UBERON:2000425,anterior lateral line nerve glial cell,located in,anterior lateral line nerve
CL:1000277,UBERON:0002115,smooth muscle fiber of jejunum,located in,jejunum
CL:1000357,UBERON:0002115,microfold cell of epithelium proper of jejunum,located in,jejunum
CL:1000278,UBERON:0002116,smooth muscle fiber of ileum,located in,ileum
CL:1000358,UBERON:0002116,microfold cell of epithelium proper of ileum,located in,ileum
CL:1000281,UBERON:0001153,smooth muscle cell of cecum,located in,caecum
CL:1000286,UBERON:0001052,smooth muscle cell of rectum,located in,rectum
CL:1000302,UBERON:0001992,fibroblast of papillary layer of dermis,located in,papillary layer of dermis
CL:1000303,UBERON:0006815,fibroblast of areolar connective tissue,located in,areolar connective tissue
CL:1000313,UBERON:0001276,gastric goblet cell,located in,epithelium of stomach
CL:1000314,UBERON:0008859,gastric cardiac gland goblet cell,located in,cardiac gastric gland
CL:1000317,UBERON:0013636,intestinal villus goblet cell,located in,epithelium of intestinal villus
CL:1000335,UBERON:0013636,enterocyte of epithelium of intestinal villus,located in,epithelium of intestinal villus
CL:1000354,UBERON:0013636,microfold cell of epithelium of intestinal villus,located in,epithelium of intestinal villus
CL:1000321,UBERON:0022281,large intestine crypt goblet cell,located in,epithelium of crypt of Lieberkuhn of large intestine
CL:1000322,UBERON:0009970,pancreatic goblet cell,located in,epithelium of pancreatic duct
CL:1000323,UBERON:0008861,pyloric gastric gland goblet cell,located in,pyloric gastric gland
CL:1000323,UBERON:0005637,pyloric gastric gland goblet cell,located in,pyloric region epithelium
CL:1000325,UBERON:0000400,jejunal goblet cell,located in,jejunal epithelium
CL:1000326,UBERON:0008345,ileal goblet cell,located in,ileal epithelium
CL:1000334,UBERON:0001902,enterocyte of epithelium of small intestine,located in,epithelium of small intestine
CL:1000353,UBERON:0001902,microfold cell of epithelium of small intestine,located in,epithelium of small intestine
CL:1001598,UBERON:0001902,small intestine glandular cell,located in,epithelium of small intestine
CL:1000337,UBERON:0001212,enterocyte of epithelium of duodenal gland,located in,duodenal gland
CL:1000351,UBERON:0001955,basal cell of epithelium of respiratory bronchiole,located in,epithelium of respiratory bronchiole
CL:1000356,UBERON:0008346,microfold cell of epithelium proper of duodenum,located in,duodenal epithelium
CL:1001589,UBERON:0008346,duodenum glandular cell,located in,duodenal epithelium
CL:1000359,UBERON:0009697,microfold cell of epithelium proper of appendix,located in,epithelium of appendix
CL:1001585,UBERON:0009697,appendix glandular cell,located in,epithelium of appendix
CL:1000379,UBERON:0003241,type 1 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth,located in,epithelium of utricle
CL:1000383,UBERON:0003241,type 2 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth,located in,epithelium of utricle
CL:1000380,UBERON:0002212,type 1 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth,located in,macula of saccule of membranous labyrinth
CL:1000384,UBERON:0002212,type 2 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth,located in,macula of saccule of membranous labyrinth
CL:1000380,UBERON:0003242,type 1 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth,located in,epithelium of saccule
CL:1000384,UBERON:0003242,type 2 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth,located in,epithelium of saccule
CL:1000381,UBERON:0006935,type 1 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth,located in,crista ampullaris neuroepithelium
CL:1000385,UBERON:0006935,type 2 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth,located in,crista ampullaris neuroepithelium
